Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value
33.398	-0.0001894751	-57.83549	-10.80774	0	-0.007127092	0.03501927	-8.588183E-13	-10.03269	2.760305E-13	-8.277746	0	-7.116544E-12	0.3495759	2.187883E-12	-0.3495759	2.187883E-12	7.116544E-12	-3.625802E-16	49.97163	0.01505655	-7.105427E-15	-0.0001074784	-0.0005080737	-7.105892E-15	-0.0001943464	-0.0004815807	15.80715	0.0005193173	-1.065814E-11	-0.001159496	-0.004672678	-1.065815E-11	-0.001955793	-0.00439923	-1.051335E-11	9.658035	-1.713399	49.97163	33.398	-1	0	0	-1	-1.195523	18.92808	-12.85627	0.5819908	-66.54652	2.524882	0	-1	0.6933764
33.418	-0.0005354544	-53.23349	-10.26842	3.637979E-09	-0.00645637	0.03514406	4.637708E-13	-9.59247	-5.523766E-14	-7.881464	0	5.269179E-13	0.4118311	1.752399E-12	-0.4118311	1.752399E-12	-5.269179E-13	1.019112E-15	49.97293	0.01450153	1.421085E-14	-0.0001311358	-0.0005969843	1.421213E-14	-0.0002287832	-0.0005667849	15.8174	0.0006112175	7.105427E-12	-0.001159496	-0.004195608	7.105438E-12	-0.001842437	-0.003943727	7.027143E-12	9.670994	-1.638674	49.97293	33.418	-1	0	0	-1	-1.198598	18.953	-12.89169	0.5820605	-66.80976	2.524651	0	-1	0.660606
33.438	-0.0008253529	-47.95181	-9.676868	1.818989E-09	-0.006031627	0.03523212	3.709615E-13	-9.087936	-1.420618E-13	-7.411872	0	-5.227869E-12	0.4619534	-1.008864E-12	-0.4619534	-1.008864E-12	5.227869E-12	-4.567627E-15	49.97441	0.01385322	0	-0.0001529269	-0.000669641	2.164628E-21	-0.0002567771	-0.0006370802	15.83024	0.0006868811	0	-0.001147389	-0.003701541	1.943122E-18	-0.001717645	-0.003473846	-6.271561E-14	9.685139	-1.552965	49.97441	33.438	-1	0	0	-1	-1.20172	18.97901	-12.92413	0.5820062	-67.07605	2.524762	0	-1	0.6274207
33.458	-0.0009427815	-41.774	-9.034581	1.818989E-09	-0.005862202	0.035303	9.833298E-13	-8.530549	8.580298E-14	-6.883885	0	-7.975073E-13	0.5039889	1.950312E-12	-0.5039889	1.950312E-12	7.975073E-13	1.587657E-15	49.97604	0.0131219	0	-0.0001738705	-0.0007286521	5.897208E-18	-0.0002800328	-0.0006947996	15.84431	0.0007491094	1.421085E-11	-0.0009583309	-0.002510845	1.421088E-11	-0.001320179	-0.002340912	1.404438E-11	9.700151	-1.457524	49.97604	33.458	-1	0	0	-1	-1.204478	18.99153	-12.93325	0.5814927	-67.22696	2.526767	0	-1	0.6274207
33.478	-0.0008596292	-35.52966	-8.408624	0	-0.005844241	0.03538617	-2.464745E-12	-7.934102	1.664492E-13	-6.307136	0	-1.707009E-11	0.5335364	1.483694E-12	-0.5335364	1.483694E-12	1.707009E-11	-7.748895E-15	49.97778	0.01232176	-5.684342E-14	-0.0001920396	-0.000769336	-5.685394E-14	-0.0002963959	-0.0007354635	15.85944	0.0007929421	-1.421085E-11	-0.0009038485	-0.00199175	-1.42109E-11	-0.001170126	-0.001847922	-1.379293E-11	9.714924	-1.355962	49.97778	33.478	-1	0	0	-1	-1.206921	18.98635	-12.91382	0.5804155	-67.2322	2.531229	0	-1	0.5948449
33.498	-0.0006223388	-28.68542	-7.780086	0	-0.00581257	0.03548871	7.501048E-13	-7.309283	5.069011E-14	-5.694799	0	1.444004E-11	0.5525142	-2.553188E-14	-0.5525142	-2.553188E-14	-1.444004E-11	3.433543E-16	49.97959	0.01146422	2.842171E-14	-0.0002075061	-0.000794593	2.842643E-14	-0.0003069122	-0.000761736	15.87461	0.0008212411	1.421085E-11	-0.0006617046	-0.0008679926	1.421086E-11	-0.0007667582	-0.0007767535	1.408348E-11	9.729516	-1.248857	49.97959	33.498	-1	0	0	-1	-1.209183	18.96814	-12.875	0.5789735	-67.13255	2.537418	0	-1	0.5948449
33.518	-0.0003455812	-22.04446	-7.198658	0	-0.005627834	0.03560881	-1.000685E-12	-6.669335	4.967287E-14	-5.0605	0	-1.607568E-11	0.5628242	5.818414E-14	-0.5628242	5.818414E-14	1.607568E-11	-2.643997E-15	49.98143	0.01056561	-2.842171E-14	-0.0002203872	-0.0008072737	-2.842647E-14	-0.000312652	-0.0007762152	15.88923	0.0008368162	-7.105427E-12	-0.0005764886	-0.0004523899	-7.105437E-12	-0.0006251277	-0.0003823757	-6.935263E-12	9.742991	-1.139708	49.98143	33.518	-1	0	0	-1	-1.211358	18.94639	-12.83302	0.5775203	-67.00519	2.543849	0	-1	0.560509
33.538	-0.0001207487	-15.01739	-6.653186	-2.560227E-05	-0.005230341	0.03573414	-2.474278E-13	-6.024042	-2.512363E-13	-4.412962	0	7.889658E-13	0.5612665	-8.083459E-14	-0.5612665	-8.083459E-14	-7.889658E-13	-2.146725E-15	49.98328	0.009638578	-3.552714E-15	-0.0002288176	-0.0008007572	-3.557571E-15	-0.0003115901	-0.0007723219	15.90311	0.0008328083	3.552713E-12	-0.0002903398	0.001623761	3.55272E-12	-0.0001183297	0.001645264	3.59485E-12	9.755712	-1.027873	49.98328	33.538	-1	0	0	-1	-1.213602	18.93115	-12.80277	0.57634	-66.93021	2.549211	0	-1	0.5253264
33.558	1.88561E-05	-8.458408	-6.157393	1.255103E-07	-0.004647254	0.03584651	5.316901E-13	-5.383297	8.772034E-14	-3.766392	0	-5.969245E-12	0.555379	1.470874E-12	-0.555379	1.470874E-12	5.969245E-12	1.0442E-15	49.98511	0.008697614	-1.421085E-14	-0.0002352891	-0.0007902384	-1.420678E-14	-0.00030839	-0.0007646785	15.91543	0.0008245227	-7.77156E-12	-0.0001905719	0.0008502975	-7.77156E-12	-0.000109958	0.0008644262	-7.862194E-12	9.766622	-0.9194909	49.98511	33.558	-1	0	0	-1	-1.215799	18.9268	-12.78957	0.5755616	-66.93626	2.552833	0	-1	0.5253264
33.578	0.000100711	-2.044852	-5.721724	-9.094946E-10	-0.003944641	0.03594092	-1.04404E-12	-4.756966	1.541715E-14	-3.127191	0	-5.626746E-12	0.539248	-4.34577E-13	-0.539248	-4.34577E-13	5.626746E-12	-1.931465E-15	49.98688	0.007758096	-1.065814E-14	-0.0002368601	-0.0007652296	-1.066339E-14	-0.0002995042	-0.0007429511	15.92659	0.0008010487	-8.881783E-12	-7.858033E-05	0.00108662	-8.881783E-12	1.180307E-05	0.001089394	-8.703642E-12	9.776221	-0.8124477	49.98688	33.578	-1	0	0	-1	-1.217676	18.93133	-12.7895	0.5751519	-66.99963	2.554809	0	-1	0.492215
33.598	4.575105E-05	4.496782	-5.312179	-4.547473E-10	-0.003086055	0.03598946	-2.956172E-13	-4.149838	-4.619381E-14	-2.506193	0	-4.701493E-12	0.5212575	7.997502E-13	-0.5212575	7.997502E-13	4.701493E-12	-1.620516E-15	49.98859	0.006828994	-1.065814E-14	-0.000236803	-0.0007377111	-1.066023E-14	-0.0002895666	-0.0007186407	15.93579	0.000774786	-1.509903E-11	9.126961E-05	0.001486856	-1.509903E-11	0.0001986267	0.001476353	-1.504855E-11	9.784479	-0.7084247	49.98859	33.598	-1	0	0	-1	-1.217688	18.94602	-12.80173	0.5754996	-67.07516	2.553602	0	-1	0.492215
33.618	-0.0001377602	10.71285	-4.946184	4.547473E-10	-0.002427824	0.03600905	-4.031492E-13	-3.566093	-4.490113E-14	-1.906317	0	3.205206E-12	0.5000252	-1.107491E-12	-0.5000252	-1.107491E-12	-3.205206E-12	-3.620162E-15	49.99023	0.005918533	0	-0.0002343846	-0.0007057544	-2.50796E-18	-0.0002778286	-0.0006898092	15.94337	0.0007436568	-5.32907E-12	0.0001797452	0.001612352	-5.329067E-12	0.0002796853	0.00159805	-5.260175E-12	9.791285	-0.6085829	49.99023	33.618	-1	0	0	-1	-1.217655	18.96519	-12.82217	0.5759613	-67.19632	2.551532	0	-1	0.4589731
33.638	-0.0003943107	17.01492	-4.632645	-2.53749E-07	-0.002079161	0.0360191	-1.025754E-12	-3.010845	1.391385E-13	-1.329737	0	-1.018817E-11	0.4698297	5.442843E-13	-0.4698297	5.442843E-13	1.018817E-11	-5.827247E-16	49.99177	0.005037218	-2.842171E-14	-0.0002266788	-0.0006595508	-2.842478E-14	-0.0002610088	-0.000646734	15.94992	0.000697417	-7.105427E-12	0.0005627516	0.002561603	-7.105421E-12	0.0006965229	0.002528508	-6.930037E-12	9.797155	-0.5127415	49.99177	33.638	-1	0	0	-1	-1.217492	18.97801	-12.83639	0.5763083	-67.27581	2.549947	0	-1	0.4259411
33.658	-0.0005756773	22.65121	-4.377033	-3.378773E-07	-0.00195038	0.03601401	-5.198074E-13	-2.493374	-9.958066E-14	-0.7873006	0	-6.153815E-12	0.434544	-1.832676E-13	-0.434544	-1.832676E-13	6.153815E-12	-4.724207E-15	49.9932	0.004202366	0	-0.0002152044	-0.0006083588	-3.248004E-18	-0.0002414666	-0.0005984206	15.95544	0.000645301	-7.105427E-12	0.0007534399	0.002898683	-7.105414E-12	0.0008788304	0.002863161	-7.016498E-12	9.801592	-0.4239096	49.9932	33.658	-1	0	0	-1	-1.217181	18.98658	-12.8464	0.5766044	-67.32409	2.548627	0	-1	0.4259411
33.678	-0.0005967203	27.56971	-4.184128	0	-0.001842283	0.03600458	-8.488489E-13	-2.02398	-3.578826E-14	-0.2862709	0	-4.828919E-12	0.3891875	1.76419E-13	-0.3891875	1.76419E-13	4.828919E-12	-3.294085E-15	49.9945	0.003433883	2.842171E-14	-0.0001972476	-0.0005433754	2.841817E-14	-0.0002163154	-0.00053607	15.96067	0.0005780687	1.421085E-11	0.0008400529	0.002912071	1.421087E-11	0.0009423767	0.002880585	1.435612E-11	9.804823	-0.3435868	49.9945	33.678	-1	0	0	-1	-1.21678	18.99436	-12.85592	0.5769159	-67.3652	2.547264	0	-1	0.3904033
33.698	-0.0004346312	32.14952	-4.046498	0	-0.001570936	0.03599156	-3.208256E-13	-1.606108	-5.890557E-14	0.1626171	0	-6.508767E-13	0.3437042	-8.896775E-13	-0.3437042	-8.896775E-13	6.508767E-13	-3.301365E-15	49.99564	0.002740905	0	-0.0001777345	-0.0004785614	-1.561941E-18	-0.0001910779	-0.0004733918	15.96486	0.0005105003	0	0.001069624	0.003336579	9.940944E-18	0.001162722	0.003305289	5.49191E-14	9.807309	-0.2716513	49.99564	33.698	-1	0	0	-1	-1.216286	19.0016	-12.86484	0.5772325	-67.40063	2.545863	0	-1	0.3904033
33.718	-0.0001951489	35.67773	-3.946419	-9.094946E-10	-0.001072278	0.03598801	6.877063E-13	-1.24216	-6.015741E-14	0.5581001	0	5.772288E-12	0.2980104	-5.835927E-13	-0.2980104	-5.835927E-13	-5.772288E-12	-1.540668E-15	49.99664	0.002130508	0	-0.0001567751	-0.0004138021	1.554489E-18	-0.0001657087	-0.0004103063	15.96853	0.0004425049	0	0.0009504146	0.00284164	-9.160718E-18	0.001011793	0.002820369	-1.177284E-13	9.808707	-0.2098417	49.99664	33.718	-1	0	0	-1	-1.215792	19.006	-12.87026	0.5774586	-67.41825	2.54481	0	-1	0.3538547
33.738	-1.651057E-05	38.97783	-3.87982	-1.818989E-09	-0.0004362191	0.03599567	-3.694119E-13	-0.9269667	-9.191688E-14	0.901576	0	6.116309E-12	0.2560535	-5.521181E-13	-0.2560535	-5.521181E-13	-6.116309E-12	-3.395616E-15	49.99749	0.001596808	4.884981E-15	-0.0001366865	-0.0003545664	4.883494E-15	-0.0001424048	-0.0003523087	15.97133	0.0003800007	4.662936E-12	0.001044944	0.002950197	4.662948E-12	0.001092535	0.002932906	4.726189E-12	9.80981	-0.1557725	49.99749	33.738	-1	0	0	-1	-1.215399	19.005	-12.86947	0.5775133	-67.40416	2.544477	0	-1	0.3538547
33.758	-3.342599E-05	42.09145	-3.848025	0	0.0001163205	0.03601257	3.992828E-13	-0.6627925	5.344044E-14	1.197657	0	4.524203E-12	0.2075906	4.009932E-13	-0.2075906	4.009932E-13	-4.524203E-12	9.141301E-17	49.99821	0.001145884	1.776357E-15	-0.0001121722	-0.0002874581	1.77743E-15	-0.0001154899	-0.0002861413	15.97453	0.0003085689	-5.32907E-12	0.001339242	0.003598281	-5.329083E-12	0.001380776	0.003582548	-5.397442E-12	9.810724	-0.1098961	49.99821	33.758	-1	0	0	-1	-1.215189	18.99772	-12.86172	0.5773715	-67.35431	2.545024	0	-1	0.3898245
33.778	-0.0002656554	44.15237	-3.828684	-1.818989E-09	0.000380447	0.03603225	-6.592147E-13	-0.4571944	-4.044252E-14	1.437144	0	-4.449781E-12	0.1566894	-1.900701E-13	-0.1566894	-1.900701E-13	4.449781E-12	-2.027192E-15	49.99877	0.0007926673	0	-8.546934E-05	-0.0002163757	-1.155928E-18	-8.719318E-05	-0.0002156868	15.97818	0.0002326445	7.105427E-12	0.001322478	0.003444787	7.105445E-12	0.001349923	0.003434125	7.21831E-12	9.811038	-0.07484442	49.99877	33.778	-1	0	0	-1	-1.215241	18.98678	-12.85056	0.5771015	-67.28854	2.546184	0	-1	0.3898245
33.798	-0.0006526442	45.862	-3.836701	0	0.0002754714	0.03605848	1.613358E-12	-0.3130835	2.386177E-14	1.618142	0	1.054496E-11	0.1002707	5.324327E-14	-0.1002707	5.324327E-14	-1.054496E-11	4.756898E-15	49.99916	0.0005438477	2.842171E-14	-5.505607E-05	-0.0001384659	2.842334E-14	-5.581186E-05	-0.000138163	15.98258	0.00014901	1.421085E-11	0.001509674	0.003834662	1.421081E-11	0.001530605	0.003826356	1.393458E-11	9.811384	-0.04977854	49.99916	33.798	-1	0	0	-1	-1.215505	18.97713	-12.84193	0.5768507	-67.2384	2.547316	0	-1	0.4238837
33.818	-0.001003118	46.90284	-3.857623	0	-0.0001131864	0.03607031	-4.213749E-13	-0.2321865	2.005161E-14	1.734262	0	-6.802565E-13	0.04620478	4.578476E-13	-0.04620478	4.578476E-13	6.802565E-13	-4.097308E-15	49.99938	0.0004037917	2.842171E-14	-2.546608E-05	-6.380514E-05	2.842154E-14	-2.572444E-05	-6.370142E-05	15.98721	6.869948E-05	0	0.001669861	0.00419293	1.093827E-17	0.001686839	0.004186129	7.215681E-14	9.811606	-0.03556799	49.99938	33.818	-1	0	0	-1	-1.215862	18.97279	-12.83991	0.5767375	-67.22565	2.54789	0	-1	0.4591658
33.838	-0.001177445	46.86966	-3.873817	3.637979E-09	-0.0005703458	0.03607063	1.286067E-12	-0.2160066	3.950156E-14	1.788391	0	8.670267E-12	-0.0112266	4.223153E-13	0.0112266	4.223153E-13	-8.670267E-12	-1.220909E-15	49.99942	0.0003757626	0	6.195158E-06	1.550314E-05	-1.510565E-19	6.253561E-06	1.547968E-05	15.99281	1.669513E-05	0	0.001508742	0.003775698	-3.678775E-17	0.001522966	0.003769983	-2.202315E-13	9.811454	-0.03321389	49.99942	33.838	-1	0	0	-1	-1.216236	18.97448	-12.84431	0.576759	-67.25222	2.547844	0	-1	0.4591658
33.858	-0.001103	46.53133	-3.912438	-1.818989E-09	-0.0008744954	0.03606164	4.843949E-14	-0.2624391	1.798606E-14	1.77725	0	2.144754E-12	-0.06539148	-2.371447E-13	0.06539148	-2.371447E-13	-2.144754E-12	-4.431478E-15	49.99929	0.000456199	0	3.601238E-05	9.030034E-05	-5.914198E-20	3.642562E-05	9.013444E-05	15.99854	9.721647E-05	1.421085E-11	0.00159163	0.004004919	1.421085E-11	0.001609958	0.003997587	1.420256E-11	9.811507	-0.04093625	49.99929	33.858	-1	0	0	-1	-1.216533	18.97975	-12.8512	0.5768452	-67.29691	2.547473	0	-1	0.4949636
33.878	-0.0008196045	45.14601	-3.942878	1.818989E-09	-0.0009041531	0.03605212	-2.528196E-13	-0.3720266	4.502731E-14	1.70339	0	-9.542205E-12	-0.1192408	1.198326E-12	0.1192408	1.198326E-12	9.542205E-12	-1.579522E-15	49.999	0.0006457418	0	6.537512E-05	0.0001646621	1.637778E-19	6.64429E-05	0.0001642342	16.00485	0.0001771652	1.421085E-11	0.001365319	0.003482855	1.421086E-11	0.001387904	0.003473917	1.425414E-11	9.811182	-0.06022283	49.999	33.878	-1	0	0	-1	-1.216775	18.98465	-12.85538	0.5768725	-67.33301	2.547312	0	-1	0.4949636
33.898	-0.0004445973	43.48137	-3.999628	0	-0.0006837372	0.03605062	7.470107E-13	-0.5408318	3.641446E-14	1.568672	0	9.593938E-12	-0.1711648	1.390527E-13	0.1711648	1.390527E-13	-9.593938E-12	1.055352E-15	49.99854	0.0009365678	0	9.317137E-05	0.0002363649	-1.394006E-18	9.539831E-05	0.0002354749	16.01126	0.0002540655	-7.105427E-12	0.001376495	0.003591529	-7.105448E-12	0.001410334	0.003578376	-7.233343E-12	9.810973	-0.08901972	49.99854	33.898	-1	0	0	-1	-1.21703	18.98673	-12.85454	0.5767792	-67.34687	2.547662	0	-1	0.5302131
33.918	-0.000130276	40.73184	-4.053873	0	-0.0003867859	0.03605883	2.371005E-13	-0.7674006	1.724519E-14	1.373551	0	-7.923248E-14	-0.2177991	4.567507E-13	0.2177991	4.567507E-13	7.923248E-14	-2.545459E-15	49.99793	0.001324862	-3.552714E-15	0.0001173913	0.0003015939	-3.553307E-15	0.0001214201	0.0002999946	16.0175	0.000323635	-5.32907E-12	0.001052394	0.002867833	-5.329075E-12	0.00109071	0.002853481	-5.369667E-12	9.810212	-0.1285345	49.99793	33.918	-1	0	0	-1	-1.217288	18.98516	-12.84826	0.5765715	-67.3326	2.548555	0	-1	0.5302131
33.938	4.673637E-06	37.61747	-4.148232	1.526587E-05	-0.000211297	0.0360769	4.22945E-13	-1.044476	-3.87639E-14	1.124917	0	5.43374E-12	-0.2600389	-5.519689E-13	0.2600389	-5.519689E-13	-5.43374E-12	-6.321826E-16	49.99718	0.00179632	8.881784E-15	0.0001384486	0.000361077	8.880958E-15	0.0001450074	0.0003584933	16.02326	0.00038671	1.387779E-11	0.0008856877	0.003034132	1.387778E-11	0.0009408483	0.003017483	1.380538E-11	9.809312	-0.1758044	49.99718	33.938	-1	0	0	-1	-1.217724	18.98237	-12.84147	0.5763088	-67.31784	2.549685	0	-1	0.564106
33.958	-5.868035E-05	34.08136	-4.258749	1.818989E-09	-0.000284572	0.03609769	7.032325E-13	-1.36194	-4.614734E-14	0.8280618	0	4.574836E-12	-0.2899336	-1.052073E-13	0.2899336	-1.052073E-13	-4.574836E-12	-3.68735E-15	49.99631	0.002332076	0	0.0001521567	0.0004025872	-1.660192E-18	0.0001616824	0.000398857	16.02758	0.0004303814	-4.440892E-12	0.0006733462	0.002083834	-4.440899E-12	0.0007226847	0.002067241	-4.56127E-12	9.807952	-0.2310979	49.99631	33.958	-1	0	0	-1	-1.21829	18.97854	-12.83484	0.5760254	-67.30261	2.550936	0	-1	0.5967178
33.978	-0.0002400589	29.90587	-4.377498	1.818989E-09	-0.0006183784	0.03610823	3.481352E-13	-1.709166	3.977597E-14	0.4965542	0	3.450844E-12	-0.3114876	3.538712E-13	0.3114876	3.538712E-13	-3.450844E-12	-3.224126E-15	49.99536	0.002912596	-7.105427E-15	0.0001608618	0.0004337042	-7.106784E-15	0.0001737259	0.0004287134	16.03072	0.0004625753	-7.105427E-12	0.0002561137	0.001049135	-7.10543E-12	0.0002872914	0.001041029	-7.165009E-12	9.805923	-0.2915536	49.99536	33.978	-1	0	0	-1	-1.218862	18.97532	-12.83009	0.5757902	-67.29374	2.552007	0	-1	0.5967178
33.998	-0.0004364372	26.0049	-4.526327	-3.8699E-07	-0.001098905	0.03611003	9.13612E-13	-2.074077	-1.374756E-13	0.141128	0	1.35752E-11	-0.3244835	-9.415012E-13	0.3244835	-9.415012E-13	-1.35752E-11	-1.392831E-16	49.99436	0.003516406	-1.421085E-14	0.0001647044	0.000453037	-1.421265E-14	0.0001809926	0.0004467793	16.0323	0.0004820478	-7.105427E-12	0.0001713633	0.0008706119	-7.105428E-12	0.0002027599	0.0008638396	-7.261751E-12	9.803777	-0.3541754	49.99436	33.998	-1	0	0	-1	-1.21934	18.9736	-12.82782	0.5756351	-67.29385	2.552734	0	-1	0.6305556
34.018	-0.0005384474	21.74417	-4.678269	3.228706E-07	-0.001585337	0.03610111	-1.038702E-12	-2.451315	9.750676E-14	-0.2300258	0	1.589595E-12	-0.3317235	-7.406373E-14	0.3317235	-7.406373E-14	-1.589595E-12	-2.109776E-15	49.99332	0.004133955	-1.421085E-14	0.0001653312	0.0004644106	-1.420829E-14	0.0001850429	0.0004569144	16.03271	0.0004929621	0	-7.078051E-05	0.0002372544	-1.501791E-18	-6.056826E-05	0.0002400646	1.77679E-13	9.800963	-0.4193381	49.99332	34.018	-1	0	0	-1	-1.2197	18.97354	-12.82767	0.5755544	-67.30228	2.553126	0	-1	0.6305556
34.038	-0.0005142388	17.82104	-4.860612	4.547473E-10	-0.001988059	0.03608036	8.553876E-13	-2.835618	-4.195288E-14	-0.6090548	0	5.308599E-12	-0.3386106	-2.578867E-13	0.3386106	-2.578867E-13	-5.308599E-12	-1.881072E-15	49.99226	0.004755929	1.421085E-14	0.0001655906	0.0004753444	1.420838E-14	0.0001889034	0.0004665705	16.03224	0.0005033612	7.105427E-12	-2.630986E-05	0.0003849854	7.105427E-12	-7.232158E-06	0.0003858156	6.95915E-12	9.797981	-0.4849215	49.99226	34.038	-1	0	0	-1	-1.21993	18.97445	-12.82856	0.5755246	-67.31371	2.553277	0	-1	0.6657021
34.058	-0.000402141	13.50904	-5.0521	1.947364E-05	-0.002299255	0.03606045	2.816772E-13	-3.225462	-1.686571E-14	-0.9964168	0	4.165892E-12	-0.3406078	6.778455E-13	0.3406078	6.778455E-13	-4.165892E-12	-1.093217E-15	49.99118	0.005379632	0	0.000163313	0.0004794473	-7.930955E-19	0.0001900305	0.0004694989	16.03062	0.0005064986	1.421085E-11	-0.0001792796	0.0006080372	1.421085E-11	-0.0001447843	0.0006171612	1.41627E-11	9.794315	-0.5513445	49.99118	34.058	-1	0	0	-1	-1.220018	18.97511	-12.82902	0.5755138	-67.31969	2.553324	0	-1	0.7011791
34.078	-0.0002546172	9.565033	-5.268407	1.432454E-07	-0.002575351	0.03603757	-8.897031E-13	-3.619885	2.152607E-15	-1.386434	0	-4.482376E-12	-0.3462446	-6.331205E-13	0.3462446	-6.331205E-13	4.482376E-12	-3.695108E-16	49.99007	0.006003141	1.421085E-14	0.0001626662	0.0004873819	1.421383E-14	0.0001931134	0.0004761393	16.02849	0.0005138107	3.552713E-12	-9.988434E-05	0.0002117595	3.552712E-12	-8.631522E-05	0.0002176434	3.704741E-12	9.790341	-0.6191552	49.99007	34.078	-1	0	0	-1	-1.220021	18.97453	-12.82817	0.575491	-67.31583	2.553411	0	-1	0.7011791
34.098	-0.0001420719	5.556046	-5.505522	0	-0.002879549	0.03602245	-8.999937E-13	-4.017839	1.104711E-13	-1.781869	0	-6.805117E-12	-0.3490675	4.725063E-13	0.3490675	4.725063E-13	6.805117E-12	-1.006281E-15	49.98896	0.006624565	-1.776357E-14	0.0001605758	0.000492687	-1.776146E-14	0.0001947023	0.000480225	16.02529	0.0005181941	-8.881783E-12	-1.583248E-05	0.0004769535	-8.881784E-12	1.762517E-05	0.0004768907	-8.728069E-12	9.785908	-0.6868811	49.98896	34.098	-1	0	0	-1	-1.220014	18.97168	-12.82504	0.5754157	-67.2981	2.553716	0	-1	0.734676
34.118	-6.568612E-05	1.160981	-5.757058	1.364242E-09	-0.003249437	0.03599961	-6.392003E-13	-4.420717	9.452632E-14	-2.181058	0	-3.606113E-12	-0.3528533	-1.812538E-13	0.3528533	-1.812538E-13	3.606113E-12	-4.186132E-15	49.98783	0.007245705	0	0.0001588103	0.0004993767	1.37199E-18	0.0001968296	0.00048565	16.02145	0.0005240208	-1.776357E-12	-0.000142958	0.0001040753	-1.776358E-12	-0.0001345106	0.0001147848	-1.667242E-12	9.780681	-0.7560356	49.98783	34.118	-1	0	0	-1	-1.219939	18.96538	-12.81838	0.5752792	-67.25681	2.5543	0	-1	0.734676
34.138	-6.619984E-06	-2.950616	-6.037228	0	-0.003644995	0.03596926	-4.529843E-13	-4.827559	2.484316E-14	-2.583959	0	-4.531496E-12	-0.3577172	3.798873E-13	0.3577172	3.798873E-13	4.531496E-12	-4.045334E-15	49.98668	0.007864952	-4.440892E-15	0.0001574068	0.0005076251	-4.439534E-15	0.0001995687	0.0004925773	16.01678	0.0005314698	-5.773159E-12	-6.821937E-05	0.0003637979	-5.77316E-12	-3.736118E-05	0.0003682484	-5.695876E-12	9.775162	-0.8252133	49.98668	34.138	-1	0	0	-1	-1.219858	18.95694	-12.80987	0.575106	-67.20247	2.555064	0	-1	0.7674171
34.158	3.919976E-05	-7.143466	-6.32792	-1.055014E-07	-0.003906344	0.03592797	-5.447114E-13	-5.238708	-6.8885E-14	-2.993412	0	-7.381049E-12	-0.3589199	-2.066585E-12	0.3589199	-2.066585E-12	7.381049E-12	-3.611694E-15	49.98552	0.008482471	0	0.0001542773	0.0005107007	2.517898E-18	0.0002002626	0.0004944812	16.01092	0.0005334948	6.217249E-12	-8.533242E-05	0.0003278255	6.217249E-12	-5.504376E-05	0.0003342475	6.310123E-12	9.768969	-0.8953713	49.98552	34.158	-1	0	0	-1	-1.218725	18.94961	-12.80246	0.5752558	-67.12016	2.554615	0	-1	0.7996334
34.178	3.7515E-05	-11.68877	-6.633298	2.530396E-05	-0.00400339	0.03588353	-5.971469E-13	-5.650376	4.018117E-14	-3.404271	0	1.673179E-12	-0.3580738	7.446613E-13	0.3580738	7.446613E-13	-1.673179E-12	-6.734597E-16	49.98435	0.009092301	-7.105427E-15	0.0001502535	0.000510863	-7.103703E-15	0.000199822	0.0004935872	16.0041	0.0005325009	-3.552713E-12	-0.0002880115	0.0003224704	-3.552716E-12	-0.0002548623	0.0003492606	-3.450971E-12	9.762081	-0.9655227	49.98435	34.178	-1	0	0	-1	-1.217347	18.95096	-12.8075	0.5757133	-67.09799	2.552669	0	-1	0.7996334
