Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Aircraft Simulation Net Local Force X	Aircraft Simulation Net Local Force Y	Aircraft Simulation Net Local Force Z	Aircraft Simulation Net Local Moment X	Aircraft Simulation Net Local Moment Y	Aircraft Simulation Net Local Moment Z	Aircraft Simulation Net Force	Aircraft Simulation Net Moment	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	D A Q Net Global Force X	D A Q Net Global Force Y	D A Q Net Global Force Z	D A Q Net Global Moment X	D A Q Net Global Moment Y	D A Q Net Global Moment Z	D A Q Net Local Force X	D A Q Net Local Force Y	D A Q Net Local Force Z	D A Q Net Local Moment X	D A Q Net Local Moment Y	D A Q Net Local Moment Z	D A Q Net Force	D A Q Net Moment	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value	U I Net Global Force X	U I Net Global Force Y	U I Net Global Force Z	U I Net Global Moment X	U I Net Global Moment Y	U I Net Global Moment Z	U I Net Local Force X	U I Net Local Force Y	U I Net Local Force Z	U I Net Local Moment X	U I Net Local Moment Y	U I Net Local Moment Z	U I Net Force	U I Net Moment	Uniform Flow Net Global Force X	Uniform Flow Net Global Force Y	Uniform Flow Net Global Force Z	Uniform Flow Net Global Moment X	Uniform Flow Net Global Moment Y	Uniform Flow Net Global Moment Z	Uniform Flow Net Local Force X	Uniform Flow Net Local Force Y	Uniform Flow Net Local Force Z	Uniform Flow Net Local Moment X	Uniform Flow Net Local Moment Y	Uniform Flow Net Local Moment Z	Uniform Flow Net Force	Uniform Flow Net Moment
8.3	0.001105339	-46.85439	-7.921653	0.00579144	1.366812E-07	-3.290701E-10	0.001105532	-46.85439	-7.92165	0.00579144	1.366893E-07	-2.36037E-10	47.51933	0.00579144	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001236796	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	8.3	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.156128	18.28115	-12.84443	0.5892764	-63.41897	2.484077	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
8.4	-0.001097373	-46.84966	-7.909882	0.005860671	-1.372206E-07	-3.28848E-10	-0.001097181	-46.84966	-7.909879	0.005860671	-1.372124E-07	-2.346864E-10	47.5127	0.005860671	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001251698	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	8.4	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.138068	18.10364	-12.39927	0.587425	-60.81765	2.508451	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
8.5	0.000780232	-46.8545	-7.917168	0.005931095	9.882156E-08	-3.289591E-10	0.0007804246	-46.8545	-7.917165	0.005931095	9.882984E-08	-2.3368E-10	47.51868	0.005931095	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001266599	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	8.5	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.151415	18.3623	-12.90617	0.592187	-63.69211	2.473072	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
8.6	-0.001267174	-46.85112	-7.911461	0.006000482	-1.622384E-07	-3.290701E-10	-0.001266982	-46.85112	-7.911458	0.006000482	-1.622301E-07	-2.326608E-10	47.5144	0.006000482	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.00012815	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	8.6	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.139932	18.04621	-12.3411	0.5854948	-60.53923	2.516413	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
8.7	0.0004982665	-46.85176	-7.91471	0.006070375	6.461376E-08	-3.290146E-10	0.0004984592	-46.85176	-7.914707	0.006070375	6.462223E-08	-2.31496E-10	47.51558	0.006070375	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001296401	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	8.7	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.147401	18.43393	-12.96127	0.5947409	-63.93781	2.463504	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
8.8	-0.001473265	-46.85353	-7.913517	0.006140424	-1.930242E-07	-3.290701E-10	-0.001473072	-46.85353	-7.913515	0.006140424	-1.930157E-07	-2.304108E-10	47.51712	0.006140424	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001311302	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	8.8	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.142366	17.99145	-12.29224	0.5835668	-60.31519	2.5241	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
8.9	0.0002616062	-46.85197	-7.911133	0.006210033	3.473037E-08	-3.289868E-10	0.0002617988	-46.85197	-7.91113	0.006210033	3.473905E-08	-2.292228E-10	47.51519	0.006210033	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001326203	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	8.9	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.144086	18.4967	-13.01224	0.596985	-64.16571	2.455121	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9	-0.00173697	-46.85229	-7.919045	0.006279886	-2.327607E-07	-3.290701E-10	-0.001736777	-46.85229	-7.919043	0.006279886	-2.327519E-07	-2.281679E-10	47.51683	0.006279886	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001341105	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.145483	17.94229	-12.25862	0.5817211	-60.1762	2.531005	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.1	6.435601E-05	-46.85032	-7.91003	0.00634944	8.777459E-09	-3.289591E-10	6.454853E-05	-46.85032	-7.910028	0.00634944	8.786329E-09	-2.269538E-10	47.51338	0.00634944	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001356006	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.141489	18.55173	-13.05972	0.5989288	-64.38183	2.447871	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.2	-0.00203965	-46.85479	-7.922935	0.006419861	-2.794092E-07	-3.28848E-10	-0.002039457	-46.85479	-7.922932	0.006419861	-2.794003E-07	-2.256943E-10	47.51993	0.006419861	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001370907	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.2	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.1495	17.90285	-12.24786	0.5800385	-60.16527	2.536553	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.3	-9.966291E-05	-46.84997	-7.907989	0.006489011	-1.374841E-08	-3.289729E-10	-9.947042E-05	-46.84997	-7.907986	0.006489011	-1.373935E-08	-2.247241E-10	47.51269	0.006489011	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001385808	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.3	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.139392	18.60102	-13.10524	0.6006708	-64.59001	2.44137	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.4	-0.002340406	-46.85498	-7.929685	0.00655953	-3.275927E-07	-3.292921E-10	-0.002340213	-46.85498	-7.929682	0.00655953	-3.275836E-07	-2.238917E-10	47.52125	0.00655953	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001400709	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.4	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.154569	17.87831	-12.26779	0.5786189	-60.32818	2.540074	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.5	-0.0002370676	-46.85099	-7.90553	0.006628781	-3.348637E-08	-3.289591E-10	-0.0002368752	-46.85099	-7.905528	0.006628781	-3.347711E-08	-2.224636E-10	47.51329	0.006628781	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.000141561	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.5	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.137703	18.64527	-13.14846	0.6022314	-64.78884	2.435547	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.6	-0.002485389	-46.85627	-7.933485	0.006699348	-3.552967E-07	-3.28848E-10	-0.002485196	-46.85627	-7.933482	0.006699348	-3.552873E-07	-2.211997E-10	47.52315	0.006699348	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001430511	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.6	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.16008	17.87666	-12.32422	0.5777357	-60.69275	2.540293	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.7	-0.0003513222	-46.84905	-7.905754	0.00676813	-5.069886E-08	-3.289035E-10	-0.0003511297	-46.84905	-7.905751	0.00676813	-5.06894E-08	-2.201684E-10	47.51142	0.00676813	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001445413	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.7	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.136399	18.68473	-13.1886	0.6036065	-64.97581	2.430444	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.8	-0.002213914	-46.85768	-7.930937	0.006839199	-3.230802E-07	-3.290701E-10	-0.002213721	-46.85768	-7.930934	0.006839199	-3.230707E-07	-2.19177E-10	47.52412	0.006839199	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001460314	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.8	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.163713	17.90536	-12.40287	0.5778005	-61.17128	2.536187	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
9.9	-0.0004465365	-46.849	-7.904338	0.006907743	-6.578495E-08	-3.289035E-10	-0.0004463441	-46.849	-7.904335	0.006907743	-6.57753E-08	-2.179246E-10	47.51113	0.006907743	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001475215	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	9.9	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.135298	18.7207	-13.22678	0.6048707	-65.15292	2.425758	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10	-0.001498773	-46.85367	-7.923784	0.006978247	-2.231673E-07	-3.28848E-10	-0.00149858	-46.85367	-7.923781	0.006978247	-2.231576E-07	-2.16727E-10	47.51897	0.006978247	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001490116	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.161351	17.96434	-12.45892	0.5792412	-61.49676	2.527907	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.1	-0.0005255223	-46.85068	-7.90255	0.007047616	-7.89974E-08	-3.290701E-10	-0.0005253298	-46.85068	-7.902547	0.007047616	-7.898755E-08	-2.158432E-10	47.51249	0.007047616	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001505017	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.13438	18.75329	-13.26251	0.6060252	-65.31796	2.421508	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.2	-0.0007126483	-46.85126	-7.912325	0.007117518	-1.082081E-07	-3.290701E-10	-0.0007124558	-46.85126	-7.912323	0.007117518	-1.081982E-07	-2.147185E-10	47.51469	0.007117518	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001519918	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.2	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.152091	18.03852	-12.46205	0.5818765	-61.4865	2.517493	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.3	-0.0005900181	-46.84829	-7.90331	0.007186876	-9.045769E-08	-3.289035E-10	-0.0005898257	-46.84829	-7.903307	0.007186876	-9.044765E-08	-2.134388E-10	47.51026	0.007186876	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.000153482	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.3	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.13369	18.78222	-13.29483	0.607034	-65.46915	2.417828	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.4	-0.000140068	-46.851	-7.902431	0.007257109	-2.164071E-08	-3.289591E-10	-0.0001398756	-46.851	-7.902428	0.007257109	-2.163057E-08	-2.123701E-10	47.51279	0.007257109	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001549721	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.4	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.141132	18.10296	-12.43223	0.5845513	-61.27681	2.508493	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.5	-0.0006430934	-46.8485	-7.902252	0.007326525	-1.005164E-07	-3.289591E-10	-0.000642901	-46.8485	-7.902249	0.007326525	-1.005062E-07	-2.112502E-10	47.51029	0.007326525	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001564622	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.5	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.133065	18.80843	-13.32483	0.6079695	-65.60736	2.414438	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.6	0.0001994825	-46.84715	-7.897841	0.007396123	3.15493E-08	-3.289313E-10	0.0001996748	-46.84715	-7.897839	0.007396123	3.155963E-08	-2.101122E-10	47.50823	0.007396123	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001579523	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.6	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.132623	18.14626	-12.39811	0.5864723	-61.05417	2.502559	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.7	-0.0006844891	-46.84968	-7.901373	0.007466336	-1.090301E-07	-3.290701E-10	-0.0006842967	-46.84968	-7.90137	0.007466336	-1.090197E-07	-2.091146E-10	47.5113	0.007466336	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001594424	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.7	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.132532	18.83139	-13.35141	0.6088014	-65.72855	2.411466	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.8	0.0003775096	-46.84711	-7.893356	0.00753573	6.078089E-08	-3.289035E-10	0.0003777019	-46.84711	-7.893353	0.00753573	6.079142E-08	-2.078433E-10	47.50744	0.00753573	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001609325	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.8	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.126976	18.17113	-12.37035	0.5876466	-60.87903	2.499113	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
10.9	-0.000717127	-46.84755	-7.902014	0.007605613	-1.163688E-07	-3.290701E-10	-0.0007169346	-46.84755	-7.902011	0.007605613	-1.163581E-07	-2.068766E-10	47.50931	0.007605613	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001624227	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	10.9	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.132145	18.8518	-13.37533	0.6095281	-65.83907	2.408897	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
11	0.0004574463	-46.84586	-7.891955	0.007675142	7.500262E-08	-3.289035E-10	0.0004576385	-46.84586	-7.891953	0.007675142	7.501335E-08	-2.056045E-10	47.50598	0.007675142	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001639128	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	11	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.123502	18.18286	-12.34795	0.5882435	-60.74632	2.497521	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
11.1	-0.0007409109	-46.84835	-7.900822	0.007745362	-1.224382E-07	-3.289591E-10	-0.0007407186	-46.84835	-7.900819	0.007745362	-1.224274E-07	-2.045201E-10	47.50991	0.007745362	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001654029	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	11.1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.131767	18.86939	-13.39607	0.6101819	-65.93198	2.40663	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
11.2	0.0004796773	-46.84569	-7.890272	0.007814727	8.007443E-08	-3.289591E-10	0.0004798695	-46.84569	-7.890269	0.007814727	8.008534E-08	-2.034178E-10	47.50553	0.007814727	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.000166893	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	11.2	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.121354	18.18737	-12.33047	0.5885142	-60.64748	2.496899	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
11.3	-0.0007567812	-46.84721	-7.901611	0.007884791	-1.273173E-07	-3.291811E-10	-0.0007565888	-46.84721	-7.901608	0.007884791	-1.273063E-07	-2.025019E-10	47.50891	0.007884791	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001683831	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	11.3	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.131494	18.88378	-13.41291	0.6107183	-66.00721	2.404828	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
11.4	0.0004684831	-46.8467	-7.888439	0.007954509	7.960323E-08	-3.289035E-10	0.0004686753	-46.8467	-7.888436	0.007954509	7.961434E-08	-2.011166E-10	47.50622	0.007954509	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001698732	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	11.4	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.120007	18.18759	-12.31622	0.5885922	-60.57009	2.496843	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
11.5	-0.0007660416	-46.84727	-7.901075	0.008024411	-1.311589E-07	-3.289591E-10	-0.0007658492	-46.84727	-7.901072	0.008024411	-1.311477E-07	-2.000366E-10	47.50888	0.008024411	8.004125E-08	-3.415095E-06	9.204745E-07	-20	0	0	0	0	0	0	0	2.621433E-09	50	0.0001713634	0	0	0	0	0	0	15.03508	0	0	0	0	0	0	0	-1.370441E-08	9.81	-5.847216E-07	50	11.5	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	-1	0	0	-1	-1.131227	18.89567	-13.4268	0.6111841	-66.06674	2.403301	0	-1	1	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0	0	-9.81	0	0	0	0	0	-9.81	0	0	0	0	9.81	0
