Time	Aircraft Simulation Altitude	Aircraft Simulation Position Z	Aircraft Simulation Net Global Force Z	Aircraft Simulation Airspeed
192.3	40.62481	737.3542	0	11.52292
192.4	40.70393	738.4988	0	11.42182
192.5	40.78213	739.6332	0	11.321
192.6	40.85859	740.7578	0	11.22123
192.7	40.93246	741.8727	0	11.12329
192.8	41.00299	742.9783	0	11.02784
192.9	41.0694	744.0747	0	10.9356
193	41.13097	745.1624	0	10.84726
193.1	41.18702	746.2419	0	10.76348
193.2	41.23694	747.3137	0	10.685
193.3	41.28014	748.3783	0	10.61241
193.4	41.31611	749.4363	0	10.54624
193.5	41.34436	750.4882	0	10.487
193.6	41.36448	751.5348	0	10.43526
193.7	41.37613	752.5771	0	10.39142
193.8	41.37902	753.6153	0	10.35574
193.9	41.37291	754.6506	0	10.32856
194	41.35764	755.683	0	10.31006
194.1	41.33309	756.7151	0	10.30038
194.2	41.29921	757.7445	0	10.29951
194.3	41.25599	758.774	0	10.30747
194.4	41.20354	759.8063	0	10.32414
194.5	41.14202	760.839	0	10.34929
194.6	41.07157	761.8744	0	10.38268
194.7	40.99244	762.9131	0	10.42396
194.8	40.90491	763.9556	0	10.47269
194.9	40.80937	765.0023	0	10.52844
195	40.7062	766.0543	0	10.59083
195.1	40.59584	767.1122	0	10.65914
195.2	40.47879	768.1766	0	10.73277
195.3	40.35555	769.2479	0	10.81116
195.4	40.22671	770.3264	0	10.89377
195.5	40.09288	771.413	0	10.97986
195.6	39.9547	772.5077	0	11.0687
195.7	39.81281	773.6109	0	11.15966
195.8	39.66791	774.723	0	11.25208
195.9	39.52073	775.8441	0	11.34537
196	39.37197	776.9744	0	11.43882
196.1	39.22238	778.114	0	11.53174
196.2	39.07267	779.2627	0	11.62354
196.3	38.92363	780.4207	0	11.71369
196.4	38.77597	781.5878	0	11.80152
196.5	38.63047	782.7639	0	11.88654
196.6	38.48785	783.9485	0	11.9682
196.7	38.34882	785.1417	0	12.04597
196.8	38.21407	786.343	0	12.11942
196.9	38.08428	787.5518	0	12.18815
197	37.96007	788.768	0	12.25168
197.1	37.84201	789.9908	0	12.30971
197.2	37.73067	791.2198	0	12.36181
197.3	37.62654	792.454	0	12.40784
197.4	37.53011	793.6936	0	12.44751
197.5	37.44178	794.9371	0	12.48051
197.6	37.36185	796.1841	0	12.50666
197.7	37.29063	797.4341	0	12.52591
197.8	37.22836	798.6858	0	12.53821
197.9	37.17516	799.9394	0	12.54334
198	37.13111	801.193	0	12.54128
198.1	37.09621	802.4466	0	12.53225
198.2	37.07046	803.6991	0	12.5162
198.3	37.05369	804.9496	0	12.49326
198.4	37.04572	806.1974	0	12.46345
198.5	37.04631	807.442	0	12.4271
198.6	37.05514	808.6823	0	12.38447
198.7	37.0718	809.9183	0	12.33568
198.8	37.09582	811.149	0	12.2811
198.9	37.12671	812.3737	0	12.22113
199	37.16393	813.5919	0	12.15615
199.1	37.20688	814.8032	0	12.08657
199.2	37.25491	816.0073	0	12.01274
199.3	37.30735	817.2034	0	11.93527
199.4	37.3635	818.3915	0	11.85467
199.5	37.42263	819.5714	0	11.77141
199.6	37.48402	820.7427	0	11.68606
199.7	37.5469	821.9053	0	11.59923
199.8	37.61054	823.059	0	11.51153
199.9	37.67418	824.2041	0	11.42357
200	37.73709	825.3405	0	11.3359
200.1	37.79852	826.4683	0	11.24916
200.2	37.85779	827.5876	0	11.1641
200.3	37.91421	828.6987	0	11.08122
200.4	37.96711	829.8018	0	11.00111
200.5	38.01587	830.8973	0	10.92447
200.6	38.05989	831.9857	0	10.85183
200.7	38.09865	833.0672	0	10.78373
200.8	38.13163	834.1424	0	10.72072
200.9	38.15835	835.2119	0	10.66327
201	38.1784	836.2761	0	10.61181
201.1	38.19143	837.3356	0	10.56682
201.2	38.1971	838.391	0	10.52859
201.3	38.19515	839.4431	0	10.49739
201.4	38.18537	840.4925	0	10.47347
201.5	38.16761	841.54	0	10.4571
201.6	38.14176	842.5856	0	10.44826
201.7	38.10776	843.63	0	10.44699
201.8	38.06562	844.6744	0	10.45334
201.9	38.01541	845.72	0	10.46724
202	37.95725	846.7675	0	10.48841
202.1	37.89128	847.8168	0	10.51671
202.2	37.81771	848.8688	0	10.55183
202.3	37.7368	849.9239	0	10.59346
202.4	37.64886	850.9829	0	10.64126
202.5	37.55422	852.0467	0	10.69475
202.6	37.45327	853.1154	0	10.75345
202.7	37.34643	854.1896	0	10.81685
202.8	37.23419	855.2699	0	10.88453
202.9	37.11703	856.3566	0	10.95594
203	36.9955	857.45	0	11.03038
203.1	36.87014	858.5507	0	11.10734
203.2	36.74155	859.6588	0	11.18629
203.3	36.61034	860.7745	0	11.26664
203.4	36.4771	861.898	0	11.34778
203.5	36.34252	863.0297	0	11.42911
203.6	36.20718	864.1694	0	11.51008
203.7	36.07175	865.3171	0	11.59017
203.8	35.9369	866.4728	0	11.66895
203.9	35.80325	867.6365	0	11.74579
204	35.67147	868.808	0	11.82019
204.1	35.54218	869.9871	0	11.89174
204.2	35.416	871.1736	0	11.95994
204.3	35.29355	872.367	0	12.02449
204.4	35.17542	873.5671	0	12.08487
204.5	35.06213	874.7735	0	12.14074
204.6	34.95421	875.9858	0	12.19179
204.7	34.85214	877.2034	0	12.23775
204.8	34.75636	878.4257	0	12.27836
204.9	34.66724	879.6525	0	12.31336
205	34.58513	880.8829	0	12.34247
205.1	34.51032	882.1163	0	12.36571
205.2	34.44307	883.3517	0	12.3829
205.3	34.38356	884.59	0	12.3939
205.4	34.33191	885.8285	0	12.39861
205.5	34.28817	887.0669	0	12.39714
205.6	34.2524	888.3053	0	12.38954
205.7	34.22453	889.5437	0	12.37568
205.8	34.20446	890.78	0	12.35574
205.9	34.19199	892.0144	0	12.32992
206	34.18696	893.2458	0	12.29836
206.1	34.18907	894.4738	0	12.26128
206.2	34.19795	895.6981	0	12.21877
206.3	34.21321	896.9173	0	12.17125
206.4	34.23445	898.1317	0	12.11909
206.5	34.26118	899.3406	0	12.06252
206.6	34.29288	900.5434	0	12.0019
206.7	34.329	901.7397	0	11.93767
206.8	34.36898	902.9295	0	11.87029
206.9	34.41224	904.1124	0	11.80019
207	34.45813	905.2878	0	11.72777
207.1	34.50602	906.456	0	11.65355
207.2	34.55528	907.6166	0	11.57812
207.3	34.60527	908.7697	0	11.50189
207.4	34.65535	909.915	0	11.42545
207.5	34.70483	911.0529	0	11.34931
207.6	34.75308	912.183	0	11.27402
207.7	34.79951	913.3061	0	11.20017
207.8	34.84349	914.4221	0	11.12826
207.9	34.88445	915.5308	0	11.05879
208	34.92186	916.6331	0	10.99235
208.1	34.95522	917.7291	0	10.92944
208.2	34.98404	918.8192	0	10.87043
208.3	35.00785	919.9038	0	10.81581
208.4	35.02627	920.9832	0	10.76602
208.5	35.03891	922.0582	0	10.72144
208.6	35.04548	923.1288	0	10.68236
208.7	35.04568	924.1961	0	10.64914
208.8	35.03929	925.2604	0	10.62194
208.9	35.02611	926.3226	0	10.60102
209	35.006	927.3821	0	10.58654
209.1	34.97887	928.4417	0	10.57856
209.2	34.94466	929.5001	0	10.57704
209.3	34.90336	930.5578	0	10.5821
209.4	34.85504	931.6174	0	10.59367
209.5	34.79978	932.677	0	10.61147
209.6	34.7377	933.7387	0	10.63542
209.7	34.669	934.8024	0	10.66529
209.8	34.5939	935.8691	0	10.70083
209.9	34.51263	936.9391	0	10.74166
210	34.4255	938.0128	0	10.78746
210.1	34.33284	939.0912	0	10.83784
210.2	34.23506	940.1741	0	10.89237
210.3	34.13255	941.2624	0	10.95068
210.4	34.02574	942.3563	0	11.01222
210.5	33.91508	943.4561	0	11.07648
210.6	33.80109	944.5619	0	11.14303
210.7	33.68426	945.6743	0	11.21142
210.8	33.56513	946.7935	0	11.28106
210.9	33.44424	947.9194	0	11.35144
211	33.32212	949.0522	0	11.42213
211.1	33.19933	950.192	0	11.49259
211.2	33.07646	951.3389	0	11.56241
211.3	32.95409	952.4927	0	11.63109
211.4	32.83276	953.6533	0	11.69813
211.5	32.71304	954.8209	0	11.76315
211.6	32.59547	955.9951	0	11.82569
211.7	32.48059	957.1756	0	11.88545
211.8	32.36893	958.3622	0	11.94198
211.9	32.26098	959.5546	0	11.99497
212	32.15722	960.7524	0	12.04402
212.1	32.05811	961.9557	0	12.08897
212.2	31.96403	963.1631	0	12.12949
212.3	31.87539	964.3752	0	12.16532
212.4	31.79249	965.5909	0	12.19624
212.5	31.71566	966.8098	0	12.2221
212.6	31.64514	968.0312	0	12.24286
212.7	31.58117	969.2545	0	12.25825
212.8	31.52388	970.4802	0	12.26822
212.9	31.47338	971.7065	0	12.27275
213	31.42975	972.9329	0	12.2719
213.1	31.39299	974.1591	0	12.26562
213.2	31.36305	975.3854	0	12.25389
213.3	31.33985	976.6096	0	12.23687
213.4	31.32327	977.8325	0	12.21476
213.5	31.31313	979.0527	0	12.18758
213.6	31.30918	980.2699	0	12.15549
213.7	31.31112	981.4835	0	12.11874
213.8	31.31862	982.6932	0	12.07759
213.9	31.33134	983.8989	0	12.03237
214	31.34886	985.0995	0	11.98328
214.1	31.37073	986.295	0	11.93064
214.2	31.39649	987.485	0	11.87492
214.3	31.42566	988.6693	0	11.81638
214.4	31.45771	989.8475	0	11.75545
214.5	31.4921	991.0195	0	11.69251
214.6	31.52827	992.1851	0	11.62804
214.7	31.5657	993.3441	0	11.56253
214.8	31.60381	994.4966	0	11.49631
214.9	31.64204	995.6423	0	11.42989
215	31.67983	996.7815	0	11.36379
215.1	31.71662	997.9141	0	11.29845
215.2	31.75187	999.0405	0	11.23427
215.3	31.78505	1000.161	0	11.17183
215.4	31.81566	1001.275	0	11.11153
215.5	31.84326	1002.383	0	11.05385
215.6	31.86738	1003.486	0	10.9992
215.7	31.88761	1004.583	0	10.94793
215.8	31.90353	1005.676	0	10.9004
215.9	31.91483	1006.764	0	10.8571
216	31.92114	1007.849	0	10.81827
216.1	31.92219	1008.93	0	10.78414
216.2	31.91772	1010.007	0	10.75505
216.3	31.90753	1011.082	0	10.73121
216.4	31.89145	1012.155	0	10.71273
216.5	31.86935	1013.226	0	10.69979
216.6	31.84113	1014.296	0	10.69244
216.7	31.80673	1015.365	0	10.69069
216.8	31.76618	1016.433	0	10.6946
216.9	31.71951	1017.502	0	10.70407
217	31.66679	1018.573	0	10.71898
217.1	31.60815	1019.645	0	10.73915
217.2	31.54372	1020.72	0	10.76451
217.3	31.47369	1021.796	0	10.79475
217.4	31.39829	1022.876	0	10.82957
217.5	31.31777	1023.959	0	10.86871
217.6	31.23246	1025.045	0	10.91186
217.7	31.14267	1026.136	0	10.95871
217.8	31.04875	1027.231	0	11.00882
217.9	30.95106	1028.331	0	11.0617
218	30.85001	1029.436	0	11.11706
218.1	30.74603	1030.546	0	11.17455
218.2	30.63956	1031.662	0	11.23367
218.3	30.53103	1032.784	0	11.29386
218.4	30.42094	1033.912	0	11.35483
218.5	30.30976	1035.046	0	11.41619
218.6	30.198	1036.186	0	11.47749
218.7	30.08612	1037.332	0	11.53817
218.8	29.97464	1038.484	0	11.59793
218.9	29.86402	1039.642	0	11.65642
219	29.75477	1040.806	0	11.71312
219.1	29.64737	1041.976	0	11.76785
219.2	29.54229	1043.151	0	11.8201
219.3	29.44001	1044.331	0	11.86962
219.4	29.34096	1045.517	0	11.91608
219.5	29.24553	1046.707	0	11.95911
219.6	29.15412	1047.902	0	11.99854
219.7	29.06709	1049.101	0	12.03414
219.8	28.98481	1050.303	0	12.06566
219.9	28.90749	1051.51	0	12.09289
220	28.83543	1052.718	0	12.1157
220.1	28.76885	1053.929	0	12.13409
220.2	28.70794	1055.143	0	12.14775
220.3	28.65279	1056.357	0	12.1566
220.4	28.6035	1057.571	0	12.16084
220.5	28.56017	1058.785	0	12.16034
220.6	28.52279	1059.999	0	12.15508
220.7	28.49129	1061.214	0	12.14508
220.8	28.4656	1062.428	0	12.1305
220.9	28.44561	1063.642	0	12.11144
221	28.43113	1064.85	0	12.08803
221.1	28.42191	1066.058	0	12.06034
221.2	28.41773	1067.262	0	12.02871
221.3	28.41835	1068.464	0	11.9933
221.4	28.42346	1069.661	0	11.95434
221.5	28.43271	1070.855	0	11.91204
221.6	28.44572	1072.044	0	11.86671
221.7	28.46213	1073.228	0	11.81872
221.8	28.48146	1074.407	0	11.76826
221.9	28.50329	1075.581	0	11.7157
222	28.52717	1076.75	0	11.6615
222.1	28.55266	1077.913	0	11.60601
222.2	28.57928	1079.071	0	11.54953
222.3	28.60653	1080.223	0	11.49249
222.4	28.63392	1081.369	0	11.43527
222.5	28.66096	1082.51	0	11.37833
222.6	28.68716	1083.645	0	11.32214
222.7	28.71206	1084.775	0	11.26693
222.8	28.7352	1085.898	0	11.21321
222.9	28.75616	1087.017	0	11.16145
223	28.77454	1088.131	0	11.11189
223.1	28.78994	1089.24	0	11.06489
223.2	28.80202	1090.345	0	11.02083
223.3	28.81043	1091.445	0	10.97998
223.4	28.81493	1092.542	0	10.94276
223.5	28.81517	1093.635	0	10.90936
223.6	28.81093	1094.725	0	10.87991
223.7	28.80195	1095.812	0	10.85469
223.8	28.78805	1096.899	0	10.83401
223.9	28.76913	1097.98	0	10.81786
224	28.74506	1099.061	0	10.80643
224.1	28.71577	1100.141	0	10.79973
224.2	28.6812	1101.222	0	10.79786
224.3	28.64133	1102.303	0	10.8007
224.4	28.59618	1103.384	0	10.80829
224.5	28.54579	1104.464	0	10.82054
224.6	28.49022	1105.545	0	10.83733
224.7	28.42964	1106.629	0	10.85859
224.8	28.36427	1107.716	0	10.88402
224.9	28.29424	1108.803	0	10.91344
225	28.21981	1109.896	0	10.94658
225.1	28.14121	1110.989	0	10.98323
225.2	28.05871	1112.088	0	11.02295
225.3	27.97262	1113.19	0	11.06552
225.4	27.88329	1114.295	0	11.11064
225.5	27.79106	1115.406	0	11.15796
225.6	27.69628	1116.521	0	11.20705
225.7	27.59934	1117.641	0	11.25754
225.8	27.50062	1118.765	0	11.30911
225.9	27.40055	1119.895	0	11.36138
226	27.29954	1121.03	0	11.41405
226.1	27.198	1122.17	0	11.46664
226.2	27.09636	1123.316	0	11.51885
226.3	26.99499	1124.467	0	11.57036
226.4	26.8943	1125.622	0	11.62075
226.5	26.79473	1126.783	0	11.66973
226.6	26.6967	1127.948	0	11.71712
226.7	26.60062	1129.12	0	11.76242
226.8	26.50689	1130.295	0	11.80536
226.9	26.4159	1131.474	0	11.84573
227	26.32805	1132.658	0	11.88329
227.1	26.2436	1133.845	0	11.91773
227.2	26.16288	1135.035	0	11.94882
227.3	26.08612	1136.231	0	11.97637
227.4	26.01362	1137.427	0	12.00038
227.5	25.94563	1138.627	0	12.02066
227.6	25.88231	1139.829	0	12.03697
227.7	25.82379	1141.031	0	12.04923
227.8	25.77018	1142.233	0	12.05748
227.9	25.72162	1143.44	0	12.06169
228	25.67823	1144.648	0	12.06174
228.1	25.64	1145.856	0	12.0576
228.2	25.60687	1147.062	0	12.04939
228.3	25.57875	1148.264	0	12.03722
228.4	25.55554	1149.466	0	12.02106
228.5	25.53705	1150.668	0	12.00111
228.6	25.52315	1151.867	0	11.97751
228.7	25.51356	1153.063	0	11.95048
228.8	25.5081	1154.258	0	11.92016
228.9	25.5065	1155.448	0	11.88672
229	25.50852	1156.635	0	11.85046
229.1	25.51382	1157.818	0	11.81158
229.2	25.52212	1158.997	0	11.7703
229.3	25.53299	1160.172	0	11.72693
229.4	25.54605	1161.343	0	11.6817
229.5	25.5609	1162.509	0	11.63507
229.6	25.57716	1163.67	0	11.58724
229.7	25.59441	1164.826	0	11.53858
229.8	25.6123	1165.978	0	11.48939
229.9	25.63041	1167.125	0	11.44009
230	25.64837	1168.266	0	11.39098
230.1	25.66576	1169.403	0	11.34229
230.2	25.68216	1170.535	0	11.29444
230.3	25.69719	1171.662	0	11.24781
230.4	25.71049	1172.786	0	11.2027
230.5	25.72167	1173.903	0	11.15944
230.6	25.73043	1175.018	0	11.11834
230.7	25.73639	1176.129	0	11.07964
230.8	25.73927	1177.234	0	11.04379
230.9	25.73877	1178.338	0	11.01085
231	25.73463	1179.437	0	10.98118
231.1	25.72665	1180.536	0	10.95499
231.2	25.71462	1181.629	0	10.93243
231.3	25.69839	1182.722	0	10.91368
231.4	25.67783	1183.815	0	10.89889
231.5	25.65282	1184.904	0	10.88805
231.6	25.62321	1185.991	0	10.88132
231.7	25.58896	1187.078	0	10.87884
231.8	25.55004	1188.164	0	10.88046
231.9	25.50649	1189.251	0	10.88621
232	25.45832	1190.338	0	10.8961
232.1	25.40559	1191.427	0	10.91001
232.2	25.34845	1192.52	0	10.92773
232.3	25.28706	1193.613	0	10.94914
232.4	25.22156	1194.706	0	10.97412
232.5	25.15218	1195.805	0	11.00239
232.6	25.07914	1196.904	0	11.03372
232.7	25.00264	1198.009	0	11.06787
232.8	24.92291	1199.114	0	11.10447
232.9	24.84027	1200.225	0	11.14336
233	24.75504	1201.339	0	11.18433
233.1	24.66753	1202.456	0	11.22691
233.2	24.57807	1203.579	0	11.27082
233.3	24.487	1204.705	0	11.31574
233.4	24.39463	1205.835	0	11.36132
233.5	24.30135	1206.971	0	11.40736
233.6	24.20756	1208.111	0	11.45343
233.7	24.11362	1209.255	0	11.49925
233.8	24.01992	1210.403	0	11.54448
233.9	23.92684	1211.557	0	11.5888
234	23.83473	1212.715	0	11.63186
234.1	23.744	1213.878	0	11.67353
234.2	23.65497	1215.043	0	11.71343
234.3	23.56796	1216.215	0	11.75129
234.4	23.48327	1217.389	0	11.78694
234.5	23.40123	1218.567	0	11.82008
234.6	23.3221	1219.748	0	11.85059
234.7	23.24618	1220.932	0	11.87824
234.8	23.17374	1222.12	0	11.9029
234.9	23.10505	1223.31	0	11.92441
235	23.04022	1224.5	0	11.94259
235.1	22.97942	1225.696	0	11.95729
235.2	22.92281	1226.892	0	11.96852
235.3	22.87047	1228.088	0	11.97628
235.4	22.82249	1229.284	0	11.98042
235.5	22.77892	1230.479	0	11.98101
235.6	22.73977	1231.675	0	11.97797
235.7	22.70497	1232.871	0	11.97143
235.8	22.67448	1234.067	0	11.96143
235.9	22.6482	1235.263	0	11.94799
236	22.62602	1236.459	0	11.93127
236.1	22.60781	1237.65	0	11.91147
236.2	22.59338	1238.84	0	11.88859
236.3	22.58252	1240.029	0	11.86278
236.4	22.575	1241.212	0	11.83429
236.5	22.57065	1242.396	0	11.80334
236.6	22.56922	1243.573	0	11.77009
236.7	22.57045	1244.749	0	11.73471
236.8	22.57399	1245.921	0	11.69739
236.9	22.57956	1247.089	0	11.65849
237	22.58683	1248.253	0	11.61822
237.1	22.59544	1249.413	0	11.57688
237.2	22.60504	1250.568	0	11.53474
237.3	22.61525	1251.72	0	11.4921
237.4	22.6257	1252.868	0	11.44938
237.5	22.63605	1254.01	0	11.40671
237.6	22.64592	1255.149	0	11.36441
237.7	22.65497	1256.284	0	11.32286
237.8	22.66287	1257.414	0	11.2824
237.9	22.66931	1258.541	0	11.24321
238	22.67393	1259.664	0	11.20562
238.1	22.67642	1260.782	0	11.16987
238.2	22.67652	1261.9	0	11.13626
238.3	22.67397	1263.011	0	11.10505
238.4	22.66854	1264.122	0	11.07641
238.5	22.66	1265.227	0	11.05047
238.6	22.64818	1266.332	0	11.02755
238.7	22.63292	1267.434	0	11.00773
238.8	22.61404	1268.533	0	10.99113
238.9	22.59146	1269.632	0	10.97791
239	22.56505	1270.731	0	10.96807
239.1	22.53472	1271.83	0	10.96176
239.2	22.50041	1272.929	0	10.95899
239.3	22.46208	1274.024	0	10.95978
239.4	22.41971	1275.122	0	10.96419
239.5	22.37338	1276.221	0	10.9721
239.6	22.32314	1277.32	0	10.98343
239.7	22.26907	1278.419	0	10.99803
239.8	22.21132	1279.518	0	11.01581
239.9	22.15002	1280.619	0	11.03667
240	22.08537	1281.724	0	11.06036
240.1	22.01755	1282.829	0	11.08668
240.2	21.94672	1283.938	0	11.11547
240.3	21.87312	1285.049	0	11.14645
240.4	21.79696	1286.164	0	11.17946
240.5	21.71849	1287.281	0	11.21419
240.6	21.63799	1288.403	0	11.25038
240.7	21.55578	1289.526	0	11.28779
240.8	21.47215	1290.655	0	11.3262
240.9	21.38742	1291.787	0	11.36528
241	21.30191	1292.923	0	11.40469
241.1	21.21589	1294.063	0	11.4442
241.2	21.12965	1295.207	0	11.4836
241.3	21.04357	1296.354	0	11.52243
241.4	20.95793	1297.506	0	11.56072
241.5	20.87306	1298.661	0	11.59807
241.6	20.78926	1299.82	0	11.63411
241.7	20.70683	1300.983	0	11.66877
241.8	20.62606	1302.149	0	11.7018
241.9	20.54726	1303.319	0	11.73296
242	20.47071	1304.491	0	11.76202
242.1	20.39664	1305.667	0	11.78879
242.2	20.32535	1306.845	0	11.81318
242.3	20.25697	1308.026	0	11.83504
242.4	20.19175	1309.21	0	11.85405
242.5	20.12976	1310.394	0	11.87029
242.6	20.07115	1311.58	0	11.88364
242.7	20.01614	1312.77	0	11.89404
242.8	19.96481	1313.959	0	11.90139
242.9	19.91723	1315.149	0	11.9056
243	19.87346	1316.339	0	11.90672
243.1	19.83352	1317.529	0	11.90475
243.2	19.79736	1318.719	0	11.89964
243.3	19.76492	1319.909	0	11.89153
243.4	19.73613	1321.099	0	11.88041
243.5	19.7109	1322.288	0	11.86646
243.6	19.68911	1323.472	0	11.84982
243.7	19.67059	1324.656	0	11.83047
243.8	19.6552	1325.839	0	11.80857
243.9	19.64271	1327.017	0	11.78433
244	19.63292	1328.195	0	11.75794
244.1	19.62568	1329.37	0	11.72958
244.2	19.62073	1330.541	0	11.69934
244.3	19.61786	1331.71	0	11.66743
244.4	19.61679	1332.875	0	11.63416
244.5	19.61726	1334.037	0	11.59964
244.6	19.61895	1335.196	0	11.5641
244.7	19.62155	1336.35	0	11.52786
244.8	19.62476	1337.502	0	11.49121
244.9	19.62825	1338.649	0	11.45435
245	19.63171	1339.793	0	11.41752
245.1	19.63484	1340.934	0	11.38096
245.2	19.63735	1342.07	0	11.34503
245.3	19.63898	1343.203	0	11.30998
245.4	19.63943	1344.332	0	11.27599
245.5	19.63842	1345.459	0	11.24317
245.6	19.63564	1346.582	0	11.21198
245.7	19.6309	1347.702	0	11.18257
245.8	19.62393	1348.819	0	11.15515
245.9	19.61455	1349.935	0	11.12987
246	19.60253	1351.046	0	11.1069
246.1	19.58774	1352.157	0	11.08646
246.2	19.57006	1353.265	0	11.06868
246.3	19.54931	1354.37	0	11.05364
246.4	19.52534	1355.475	0	11.0414
246.5	19.49804	1356.58	0	11.03216
246.6	19.46736	1357.685	0	11.02595
246.7	19.43323	1358.79	0	11.02278
246.8	19.3956	1359.895	0	11.0227
246.9	19.35445	1361	0	11.02576
247	19.30982	1362.105	0	11.03188
247.1	19.26177	1363.21	0	11.04099
247.2	19.21034	1364.315	0	11.05295
247.3	19.15567	1365.42	0	11.0677
247.4	19.09789	1366.525	0	11.08516
247.5	19.03712	1367.635	0	11.10515
247.6	18.97356	1368.746	0	11.1274
247.7	18.90736	1369.857	0	11.15186
247.8	18.8387	1370.973	0	11.17832
247.9	18.76781	1372.09	0	11.20652
248	18.69485	1373.211	0	11.23632
248.1	18.62008	1374.334	0	11.26746
248.2	18.54369	1375.461	0	11.29972
248.3	18.46597	1376.59	0	11.33293
248.4	18.38721	1377.723	0	11.36682
248.5	18.30768	1378.859	0	11.40108
248.6	18.22768	1379.999	0	11.43552
248.7	18.14746	1381.141	0	11.46987
248.8	18.06736	1382.289	0	11.50377
248.9	17.98767	1383.438	0	11.53717
249	17.90867	1384.591	0	11.56985
249.1	17.8306	1385.748	0	11.60133
249.2	17.75376	1386.907	0	11.63162
249.3	17.67838	1388.07	0	11.66048
249.4	17.60476	1389.236	0	11.68768
249.5	17.53303	1390.403	0	11.71311
249.6	17.46342	1391.575	0	11.73661
249.7	17.39611	1392.747	0	11.75802
249.8	17.33126	1393.924	0	11.77723
249.9	17.26906	1395.101	0	11.79414
250	17.20965	1396.279	0	11.80863
250.1	17.15316	1397.458	0	11.82069
250.2	17.09977	1398.642	0	11.83011
250.3	17.04956	1399.826	0	11.83688
250.4	17.00258	1401.01	0	11.84094
250.5	16.95891	1402.194	0	11.84235
250.6	16.91855	1403.378	0	11.84105
250.7	16.88145	1404.562	0	11.837
250.8	16.84753	1405.745	0	11.83031
250.9	16.81676	1406.929	0	11.82109
251	16.78907	1408.113	0	11.80942
251.1	16.76435	1409.291	0	11.79535
251.2	16.74243	1410.469	0	11.77899
251.3	16.72319	1411.647	0	11.76041
251.4	16.7065	1412.823	0	11.73988
251.5	16.69213	1413.995	0	11.71742
251.6	16.67988	1415.166	0	11.69317
251.7	16.6696	1416.334	0	11.66741
251.8	16.66108	1417.499	0	11.64033
251.9	16.65416	1418.663	0	11.61199
252	16.64857	1419.822	0	11.58259
252.1	16.64408	1420.98	0	11.55226
252.2	16.64043	1422.133	0	11.52131
252.3	16.6374	1423.284	0	11.48995
252.4	16.63469	1424.432	0	11.45828
252.5	16.63206	1425.577	0	11.42666
252.6	16.62921	1426.718	0	11.39524
252.7	16.62592	1427.856	0	11.36426
252.8	16.62191	1428.991	0	11.33397
252.9	16.61696	1430.124	0	11.30458
253	16.61079	1431.253	0	11.27616
253.1	16.60323	1432.38	0	11.24911
253.2	16.59402	1433.503	0	11.22351
253.3	16.583	1434.626	0	11.19951
253.4	16.56997	1435.744	0	11.17729
253.5	16.55473	1436.861	0	11.15715
253.6	16.53721	1437.978	0	11.13906
253.7	16.51722	1439.09	0	11.12312
253.8	16.49455	1440.201	0	11.10956
253.9	16.46911	1441.312	0	11.09842
254	16.4408	1442.423	0	11.08987
254.1	16.40957	1443.534	0	11.08393
254.2	16.37534	1444.645	0	11.08063
254.3	16.33805	1445.751	0	11.07997
254.4	16.29767	1446.856	0	11.08213
254.5	16.25425	1447.967	0	11.0869
254.6	16.20785	1449.078	0	11.09418
254.7	16.15848	1450.189	0	11.10406
254.8	16.10625	1451.3	0	11.11643
254.9	16.05131	1452.411	0	11.13113
255	15.99378	1453.522	0	11.14799
255.1	15.93376	1454.638	0	11.16694
255.2	15.87146	1455.755	0	11.18769
255.3	15.807	1456.873	0	11.21027
255.4	15.74057	1457.995	0	11.23441
255.5	15.67238	1459.118	0	11.25987
255.6	15.60259	1460.243	0	11.28659
255.7	15.53142	1461.372	0	11.3143
255.8	15.45907	1462.502	0	11.34281
255.9	15.38576	1463.637	0	11.37196
256	15.3117	1464.773	0	11.40151
256.1	15.23711	1465.914	0	11.43121
256.2	15.16223	1467.055	0	11.46103
256.3	15.0873	1468.202	0	11.49069
256.4	15.01256	1469.35	0	11.51994
256.5	14.93821	1470.502	0	11.54865
256.6	14.86451	1471.656	0	11.57659
256.7	14.79167	1472.814	0	11.60357
256.8	14.71994	1473.974	0	11.62957
256.9	14.64952	1475.136	0	11.65423
257	14.58066	1476.302	0	11.67741
257.1	14.51352	1477.467	0	11.69908
257.2	14.44833	1478.638	0	11.71895
257.3	14.38527	1479.81	0	11.73694
257.4	14.32448	1480.982	0	11.75293
257.5	14.26611	1482.157	0	11.76681
257.6	14.21036	1483.335	0	11.77849
257.7	14.15732	1484.513	0	11.78791
257.8	14.10706	1485.691	0	11.79489
257.9	14.05966	1486.869	0	11.79953
258	14.01519	1488.046	0	11.80181
258.1	13.97365	1489.224	0	11.80162
258.2	13.93498	1490.402	0	11.799
258.3	13.89913	1491.58	0	11.79402
258.4	13.86607	1492.757	0	11.78683
258.5	13.83575	1493.935	0	11.77743
258.6	13.80809	1495.113	0	11.76582
258.7	13.78301	1496.291	0	11.75217
258.8	13.76041	1497.464	0	11.73656
258.9	13.74013	1498.636	0	11.71905
259	13.72203	1499.808	0	11.69978
259.1	13.70594	1500.978	0	11.67883
259.2	13.69163	1502.143	0	11.65641
259.3	13.67896	1503.309	0	11.63278
259.4	13.66779	1504.471	0	11.60794
